"source","taxonID","species","author","synonym(s)","fossil","reason"
"Lewis",3434,"apriona","Jordan & Rothschild",NA,NA,NA
"Lewis",3435,"daemonicola","Smit",NA,NA,NA
"Lewis",3436,"hippia","Jordan & Rothschild",NA,NA,NA
"Lewis",3437,"hyparetes","Jordan & Rothschild",NA,NA,NA
"Lewis",3438,"levis","Smit",NA,NA,NA
"Lewis",3441,"poggii","Beaucournu",NA,NA,NA
"Lewis",3442,"tumida","Smit",NA,NA,NA
"Lewis",3443,"notabilis","Smit",NA,NA,NA
"Lewis",19,"rothschildi multidentata","Holland",NA,NA,NA
"Lewis",20,"rothschildi nereis","Jordan & Rothschild",NA,NA,NA
"Lewis",22,"rothschildi rothschildi","(Rainbow)",NA,NA,NA
"Lewis",24,"scintilla rectangulata","Holland",NA,NA,NA
"Lewis",27,"scintilla scintilla","(M. Rothschild)",NA,NA,NA
"Lewis",28,"scintilla tasmanica","Holland",NA,NA,NA
"Lewis",42,"antiquorum antiquorum","(Rothschild)",NA,NA,NA
"Lewis",43,"antiquorum discreta","(Jordan)",NA,NA,NA
"Lewis",44,"antiquorum rara","Tipton & Machado",NA,NA,NA
"Lewis",45,"antiquorum recta","Tipton & Machado",NA,NA,NA
"Lewis",46,"antiquorum ronnai","Guimaráes",NA,NA,NA
"Lewis",51,"intermedia copha","(Jordan)",NA,NA,NA
"Lewis",54,"intermedia intermedia","(Jordan)",NA,NA,NA
"Lewis",55,"intermedia vidua","(Jordan)",NA,NA,NA
"Lewis",74,"pirloti angolae","(Ribeiro)",NA,NA,NA
"Lewis",75,"pirloti pirloti","(Smit)",NA,NA,NA
"Lewis",83,"boxi boxi","Jordan & Rothschild",NA,NA,NA
"Lewis",84,"boxi gibbosa","Beaucournu & Alcover",NA,NA,NA
"Lewis",87,"nylota euneomys","Lewis",NA,NA,NA
"Lewis",88,"nylota nylota","Traub",NA,NA,NA
"Lewis",94,"andersoni andersoni","(Rothschild)",NA,NA,NA
"Lewis",95,"andersoni ioffi","(Darskaya)",NA,NA,NA
"Lewis",100,"dissimilis angularis","(Tsai, Wu & Liu)",NA,NA,NA
"Lewis",101,"dissimilis angulatus","(Violovich)",NA,NA,NA
"Lewis",102,"dissimilis athabascae","(Holland)",NA,NA,NA
"Lewis",103,"dissimilis daghestanicus","Labunets",NA,NA,NA
"Lewis",104,"dissimilis dissimilis","(Jordan)",NA,NA,NA
"Lewis",109,"penicilliger kratochvili","(Rosicky)",NA,NA,NA
"Lewis",110,"penicilliger longidigitus","Ye, Ye, Jiang & Yu",NA,NA,NA
"Lewis",111,"penicilliger mengdaensis","(Cai, Wu & Li)",NA,NA,NA
"Lewis",113,"penicilliger mustelae","(Dale)",NA,NA,NA
"Lewis",115,"penicilliger pedias","(Rothschild)",NA,NA,NA
"Lewis",117,"penicilliger penicilliger","(Grube)",NA,NA,NA
"Lewis",118,"penicilliger pyrenaicus","Brinck-Lindroth",NA,NA,NA
"Lewis",119,"penicilliger syrt","(Ioff)",NA,NA,NA
"Lewis",120,"penicilliger vallis","(Ioff)",NA,NA,NA
"Lewis",134,"clarus clarus","(Jordan & Rothschild)",NA,NA,NA
"Lewis",135,"clarus kunlunensis","Yu & Wang",NA,NA,NA
"Lewis",136,"clarus tianshanensis","Yu, Ye & Xie",NA,NA,NA
"Lewis",138,"runatus necopinus","(Jordan & Rothschild)",NA,NA,NA
"Lewis",139,"runatus runatus","(Jordan & Rothschild)",NA,NA,NA
"Lewis",140,"spirataenius badongensis","Ji, Chen & Wang",NA,NA,NA
"Lewis",141,"spirataenius diqingensis","Li, Xie & Yang",NA,NA,NA
"Lewis",142,"spirataenius heishuiensis","Wang, Chen & Zhai",NA,NA,NA
"Lewis",143,"spirataenius mengdaensis","Wu & Wang",NA,NA,NA
"Lewis",144,"spirataenius qinghaiensis","Li, Xie & Yang",NA,NA,NA
"Lewis",145,"spirataenius spirataenius","Liu, Wu & Wu",NA,NA,NA
"Lewis",164,"kuznetzovi kuznetzovi","Wagner",NA,NA,NA
"Lewis",165,"kuznetzovi tjanshanica","Goncharov",NA,NA,NA
"Lewis",167,"longispina gongheensis","Zhang & Ma",NA,NA,NA
"Lewis",168,"longispina longispina","Scalon",NA,NA,NA
"Lewis",169,"marikovskii ewingi","I. Fox",NA,NA,NA
"Lewis",170,"marikovskii marikovskii","Ioff & Tiflov",NA,NA,NA
"Lewis",177,"phaiomydis iskul","Shvarts",NA,NA,NA
"Lewis",178,"phaiomydis limonia","Smit",NA,NA,NA
"Lewis",179,"phaiomydis phaiomydis","Ioff",NA,NA,NA
"Lewis",183,"primaris beigiangensis","Yu, Wu & Liu",NA,NA,NA
"Lewis",186,"primaris mitis","Jordan",NA,NA,NA
"Lewis",187,"primaris primaris","Jordan & Rothschild",NA,NA,NA
"Lewis",190,"quadratoides huangnanensis","Ni, Wu & Huang",NA,NA,NA
"Lewis",191,"quadratoides quadratoides","Liu, Tsai & Wu",NA,NA,NA
"Lewis",192,"quadratoides zhongdianensis","Jie, Yang & Li",NA,NA,NA
"Lewis",201,"sibirica hetera","Jordan",NA,NA,NA
"Lewis",202,"sibirica orientalis","Ioff",NA,NA,NA
"Lewis",203,"sibirica pollionis","(Rothschild)",NA,NA,NA
"Lewis",205,"sibirica sepifera","Jordan & Rothschild",NA,NA,NA
"Lewis",208,"sibirica sibirica","(Wagner)",NA,NA,NA
"Lewis",213,"tuta chaliensis","Jie, Yang & Li",NA,NA,NA
"Lewis",214,"tuta deqinensis","Jie, Yang & Li",NA,NA,NA
"Lewis",215,"tuta gregorii","Brelih",NA,NA,NA
"Lewis",216,"tuta tuta","Wagner",NA,NA,NA
"Lewis",218,"vinogradovi gansuensis","Wu, Liu & Ma",NA,NA,NA
"Lewis",219,"vinogradovi vinogradovi","Wu, Liu & Ma",NA,NA,NA
"Lewis",228,"falsicalifornicus congruens","Stewart",NA,NA,NA
"Lewis",229,"falsicalifornicus falsicalifornicus","C. Fox",NA,NA,NA
"Lewis",235,"nudatus hiemalis","Eads & Menzies",NA,NA,NA
"Lewis",236,"nudatus mexicanus","Holland",NA,NA,NA
"Lewis",238,"nudatus nudatus","(Baker)",NA,NA,NA
"Lewis",261,"erinacei erinacei","(Bouché)",NA,NA,NA
"Lewis",263,"erinacei maura","Jordan & Rothschild",NA,NA,NA
"Lewis",272,"echis echis","Jordan & Rothschild",NA,NA,NA
"Lewis",273,"echis longipalpus","Stewart",NA,NA,NA
"Lewis",274,"multidentatus alvarezi","Barrera",NA,NA,NA
"Lewis",277,"multidentatus multidentatus","(C. Fox)",NA,NA,NA
"Lewis",304,"rainbowi inusitata","Mardon & Allison",NA,NA,NA
"Lewis",305,"rainbowi rainbowi","(Rothschild)",NA,NA,NA
"Lewis",316,"laptevi ibera","Beaucournu & Marquez",NA,NA,NA
"Lewis",317,"laptevi laptevi","Mikulin & Zagniborodova",NA,NA,NA
"Lewis",318,"laptevi relicta","Beaucournu, Gil Collado & Gilot",NA,NA,NA
"Lewis",321,"terinus campestris","Holland",NA,NA,NA
"Lewis",322,"terinus deuterus","Jordan",NA,NA,NA
"Lewis",325,"terinus terinus","(Rothschild)",NA,NA,NA
"Lewis",331,"caspia caspia","(Ioff & Argyropulo)",NA,NA,NA
"Lewis",332,"caspia fragilis","(Mikulin)",NA,NA,NA
"Lewis",333,"caspia gaiskii","(Vovchinskaya)",NA,NA,NA
"Lewis",336,"caspia tiflovi","Wagner",NA,NA,NA
"Lewis",357,"sparsilis atallahi","(Lewis)",NA,NA,NA
"Lewis",359,"sparsilis sparsilis","(Jordan & Rothschild)",NA,NA,NA
"Lewis",415,"enefdeae enefdeae","Ioff",NA,NA,NA
"Lewis",416,"enefdeae tjanschani","Kunitskaya",NA,NA,NA
"Lewis",418,"farreni chaoi","Smit & Allan",NA,NA,NA
"Lewis",421,"farreni farreni","Rothschild",NA,NA,NA
"Lewis",482,"styx concinnus","Scalon",NA,NA,NA
"Lewis",484,"styx freyi","Nordberg",NA,NA,NA
"Lewis",486,"styx styx","Rothschild",NA,NA,NA
"Lewis",492,"vagabundus alpestris","Jordan",NA,NA,NA
"Lewis",494,"vagabundus insularis","Rothschild",NA,NA,NA
"Lewis",498,"vagabundus vagabundus","(Boheman)",NA,NA,NA
"Lewis",552,"mulleri longisetis","Ingram",NA,NA,NA
"Lewis",553,"mulleri mulleri","Ingram",NA,NA,NA
"Lewis",554,"mulleri simplex","Haeselbarth",NA,NA,NA
"Lewis",568,"allophyla allophyla","(Rothschild)",NA,NA,NA
"Lewis",569,"allophyla tonnii","Beaucournu & Alcover",NA,NA,NA
"Lewis",571,"potis potis","Rothschild",NA,NA,NA
"Lewis",572,"potis stuhlmanni","Jordan",NA,NA,NA
"Lewis",586,"lebedewi lebedewi","(Wagner)",NA,NA,NA
"Lewis",587,"lebedewi princeps","(Ioff)",NA,NA,NA
"Lewis",589,"martinoi martinoi","(Wagner & Ioff)",NA,NA,NA
"Lewis",590,"martinoi rotundus","Rosicky",NA,NA,NA
"Lewis",593,"simplex rosickyi","Cyprich",NA,NA,NA
"Lewis",597,"simplex simplex","(Wagner)",NA,NA,NA
"Lewis",598,"sungaris lobatschevi","Cyprich, Kiefer & Krumpál",NA,NA,NA
"Lewis",599,"sungaris sungaris","(Jordan)",NA,NA,NA
"Lewis",600,"tesquorum ciscaucasicus","(Ioff)",NA,NA,NA
"Lewis",602,"tesquorum mongolicus","(Jordan & Rothschild)",NA,NA,NA
"Lewis",605,"tesquorum tesquorum","(Wagner)",NA,NA,NA
"Lewis",606,"tesquorum transvolgensis","(Ioff)",NA,NA,NA
"Lewis",633,"lamellifer ardua","Jordan & Rothschild",NA,NA,NA
"Lewis",634,"lamellifer dubinini","Ioff",NA,NA,NA
"Lewis",635,"lamellifer formozovi","Darskaya",NA,NA,NA
"Lewis",637,"lamellifer lamellifer","(Wagner)",NA,NA,NA
"Lewis",639,"lamellifer rostrata","Ioff & Tiflov",NA,NA,NA
"Lewis",640,"lamellifer tarimensis","Yu, Ye & Cao",NA,NA,NA
"Lewis",641,"lamellifer tilufanensis","Yu, Liao & Ye",NA,NA,NA
"Lewis",646,"olgae olgae","Argyropulo",NA,NA,NA
"Lewis",647,"olgae wachschi","Labunets & Kafarskaya",NA,NA,NA
"Lewis",670,"minerva minerva","(Rothschild)",NA,NA,NA
"Lewis",671,"minerva wolffhuegeli","(Rothschild)",NA,NA,NA
"Lewis",705,"felis felis","(Bouché)",NA,NA,NA
"Lewis",706,"felis strongylus","(Jordan)",NA,NA,NA
"Lewis",725,"agyrtes agyrtes","(Heller)",NA,NA,NA
"Lewis",726,"agyrtes culter","Beaucournu, Valle & Launay",NA,NA,NA
"Lewis",727,"agyrtes dinarus","Rostigayev",NA,NA,NA
"Lewis",728,"agyrtes eurous","Jordan & Rothschild",NA,NA,NA
"Lewis",729,"agyrtes fennicus","Peus",NA,NA,NA
"Lewis",730,"agyrtes graecus","Jordan",NA,NA,NA
"Lewis",732,"agyrtes impavidus","Jordan",NA,NA,NA
"Lewis",733,"agyrtes jordanianus","Peus",NA,NA,NA
"Lewis",735,"agyrtes kleinschmidtianus","Peus",NA,NA,NA
"Lewis",736,"agyrtes ohridanus","Wagner",NA,NA,NA
"Lewis",737,"agyrtes pelikani","Rosicky",NA,NA,NA
"Lewis",741,"agyrtes peusianus","Rosicky",NA,NA,NA
"Lewis",743,"agyrtes prothelenus","Peus",NA,NA,NA
"Lewis",744,"agyrtes provincialis","Rothschild",NA,NA,NA
"Lewis",745,"agyrtes romanicus","Suciu",NA,NA,NA
"Lewis",746,"agyrtes ropotamensis","Rosicky",NA,NA,NA
"Lewis",747,"agyrtes rugosus","Peus",NA,NA,NA
"Lewis",749,"agyrtes sardiniensis","Ioff",NA,NA,NA
"Lewis",753,"agyrtes serbicus","Wagner",NA,NA,NA
"Lewis",754,"agyrtes smitianus","Peus",NA,NA,NA
"Lewis",755,"agyrtes taygetus","Peus",NA,NA,NA
"Lewis",757,"agyrtes verbanus","Jordan & Rothschild",NA,NA,NA
"Lewis",759,"agyrtes wagnerianus","Peus",NA,NA,NA
"Lewis",762,"andorrensis andorrensis","Smit",NA,NA,NA
"Lewis",763,"andorrensis catalaniensis","Beaucournu",NA,NA,NA
"Lewis",764,"andorrensis veletensis","Beaucournu, Gilot & Vericad",NA,NA,NA
"Lewis",767,"ansorgei ansorgei","Rothschild",NA,NA,NA
"Lewis",768,"ansorgei catanganus","Jordan",NA,NA,NA
"Lewis",769,"apertus allani","Smit",NA,NA,NA
"Lewis",770,"apertus apertus","Jordan & Rothschild",NA,NA,NA
"Lewis",771,"apertus azevedoi","Beaucournu",NA,NA,NA
"Lewis",772,"apertus gilcolladoi","Wagner",NA,NA,NA
"Lewis",773,"apertus gosalbezi","Beaucournu",NA,NA,NA
"Lewis",774,"apertus meylani","Beaucournu, Gilot & Vericad",NA,NA,NA
"Lewis",775,"apertus personatus","Beaucournu & Launay",NA,NA,NA
"Lewis",776,"apertus queirozi","Beaucournu",NA,NA,NA
"Lewis",782,"assimilis assimilis","(Taschenberg)",NA,NA,NA
"Lewis",783,"assimilis bernhardus","Peus",NA,NA,NA
"Lewis",784,"assimilis erectus","Smit & Rosicky",NA,NA,NA
"Lewis",786,"audax anarcus","Smit",NA,NA,NA
"Lewis",787,"audax audax","Jordan & Rothschild",NA,NA,NA
"Lewis",788,"audax szaboi","Smit",NA,NA,NA
"Lewis",791,"baeticus arvernus","Jordan",NA,NA,NA
"Lewis",792,"baeticus baeticus","Rothschild",NA,NA,NA
"Lewis",793,"baeticus boisseauorum","Beaucournu",NA,NA,NA
"Lewis",794,"baeticus gemellus","Beaucournu",NA,NA,NA
"Lewis",797,"bifidatus bifidatus","Smit",NA,NA,NA
"Lewis",798,"bifidatus mancus","Beaucournu & Ohran",NA,NA,NA
"Lewis",808,"bisoctodentatus certus","Beaucournu",NA,NA,NA
"Lewis",809,"bisoctodentatus suciuae","Beaucournu & Grulich",NA,NA,NA
"Lewis",812,"bogatschevi bogatschevi","Wagner & Argyropulo",NA,NA,NA
"Lewis",813,"bogatschevi tatianae","Argyropulo",NA,NA,NA
"Lewis",815,"breviprojiciens breviprojiciens","Li & Huang",NA,NA,NA
"Lewis",816,"breviprojiciens zhejiangensis","Lu, Zhang & Li",NA,NA,NA
"Lewis",817,"bureschi anatolicus","Peus",NA,NA,NA
"Lewis",818,"bureschi bureschi","Rosicky",NA,NA,NA
"Lewis",822,"calceatus cabirus","Jordan & Rothschild",NA,NA,NA
"Lewis",824,"calceatus calceatus","Waterston",NA,NA,NA
"Lewis",825,"calceatus tholatus","Traub",NA,NA,NA
"Lewis",827,"capriciosus bychowskyi","Vysotskaya",NA,NA,NA
"Lewis",828,"capriciosus capriciosus","Smit",NA,NA,NA
"Lewis",834,"congener congener","Rothschild",NA,NA,NA
"Lewis",836,"congener nadimi","Farhang-Azad",NA,NA,NA
"Lewis",837,"congener tenuistigmatus","Smit",NA,NA,NA
"Lewis",839,"congener vicarius","Jordan & Rothschild",NA,NA,NA
"Lewis",841,"congeneroides congeneroides","Wagner",NA,NA,NA
"Lewis",844,"congeneroides truncus","Ioff & Scalon",NA,NA,NA
"Lewis",847,"cophurus cophurus","Jordan & Rothschild",NA,NA,NA
"Lewis",848,"cophurus grzimeki","Hubbard",NA,NA,NA
"Lewis",849,"cophurus hemingwayi","Hubbard",NA,NA,NA
"Lewis",850,"cophurus prolapsus","Smit",NA,NA,NA
"Lewis",851,"cophurus schmiederi","Hubbard",NA,NA,NA
"Lewis",862,"dolichus bair","Ioff",NA,NA,NA
"Lewis",863,"dolichus dolichus","Rothschild",NA,NA,NA
"Lewis",864,"dolichus idae","Ioff",NA,NA,NA
"Lewis",865,"dolichus kurdensis","Klein",NA,NA,NA
"Lewis",866,"dolichus kysyl","Ioff",NA,NA,NA
"Lewis",867,"dolichus quadrinus","Ioff",NA,NA,NA
"Lewis",868,"dolichus ursat","Ioff",NA,NA,NA
"Lewis",869,"dolichus ustjurt","Ioff",NA,NA,NA
"Lewis",873,"egregius celatus","Beaucournu, Valle & Launay",NA,NA,NA
"Lewis",874,"egregius egregius","Peus",NA,NA,NA
"Lewis",875,"egregius garganus","Beaucournu & Grulich",NA,NA,NA
"Lewis",881,"evidens abyssinicus","Beaucournu",NA,NA,NA
"Lewis",882,"evidens convexus","Smit",NA,NA,NA
"Lewis",883,"evidens derocki","Laudisoit & Beaucournu",NA,NA,NA
"Lewis",884,"evidens elgonensis","Jordan",NA,NA,NA
"Lewis",885,"evidens evidens","Jordan",NA,NA,NA
"Lewis",886,"evidens modicus","Jordan",NA,NA,NA
"Lewis",887,"evidens wilkesi","Hubbard",NA,NA,NA
"Lewis",900,"gigantospalacis gigantospalacis","Ioff",NA,NA,NA
"Lewis",901,"gigantospalacis uralospalacis","Tiflov & Usov",NA,NA,NA
"Lewis",904,"golovi alpestris","Argyropulo",NA,NA,NA
"Lewis",907,"golovi golovi","Ioff & Tiflov",NA,NA,NA
"Lewis",908,"gratus elaeus","Peus",NA,NA,NA
"Lewis",909,"gratus gratus","Jordan & Rothschild",NA,NA,NA
"Lewis",910,"gratus menoetius","Peus",NA,NA,NA
"Lewis",916,"hopkinsi hopkinsi","Hubbard",NA,NA,NA
"Lewis",917,"hopkinsi rahmi","Beaucournu",NA,NA,NA
"Lewis",918,"hopkinsi smiti","Hubbard",NA,NA,NA
"Lewis",920,"hypanis hypanis","Ioff",NA,NA,NA
"Lewis",921,"hypanis riciensis","Ioff",NA,NA,NA
"Lewis",925,"iranus iranus","Argyropulo",NA,NA,NA
"Lewis",926,"iranus persicus","Smit",NA,NA,NA
"Lewis",932,"kirschenblatti dombaicus","Rostigayev",NA,NA,NA
"Lewis",933,"kirschenblatti kirschenblatti","Argyropulo",NA,NA,NA
"Lewis",953,"niethammeri aspromontis","Beaucournu, Valle & Launay",NA,NA,NA
"Lewis",954,"niethammeri niethammeri","Beaucournu, Valle & Launay",NA,NA,NA
"Lewis",955,"nifetodes brelihi","Rosicky & Carnelutti",NA,NA,NA
"Lewis",956,"nifetodes dzukici","Brelih",NA,NA,NA
"Lewis",957,"nifetodes eugeniae","Wagner",NA,NA,NA
"Lewis",958,"nifetodes krystufeki","Brelih",NA,NA,NA
"Lewis",959,"nifetodes martinorum","Smit",NA,NA,NA
"Lewis",960,"nifetodes milenkovici","Brelih & Trilar",NA,NA,NA
"Lewis",961,"nifetodes nifetodes","Wagner",NA,NA,NA
"Lewis",962,"nifetodes petrovi","Brelih",NA,NA,NA
"Lewis",963,"nifetodes rosickyi","Brelih & Trilar",NA,NA,NA
"Lewis",964,"nifetodes tvrtkovici","Brelih",NA,NA,NA
"Lewis",966,"nivalis cervinus","Jordan & Rothschild",NA,NA,NA
"Lewis",967,"nivalis helviticus","Smit",NA,NA,NA
"Lewis",968,"nivalis nivalis","Rothschild",NA,NA,NA
"Lewis",969,"nivalis rhaeticus","Smit",NA,NA,NA
"Lewis",970,"nobilis dobyi","Beaucournu",NA,NA,NA
"Lewis",973,"nobilis nobilis","(Rothschild)",NA,NA,NA
"Lewis",974,"nobilis vulgaris","Smit",NA,NA,NA
"Lewis",984,"orientalis jakupicae","Brelih & Trilar",NA,NA,NA
"Lewis",987,"orphilus dolomiticus","Jordan",NA,NA,NA
"Lewis",988,"orphilus orphilus","Jordan & Rothschild",NA,NA,NA
"Lewis",996,"pisticus pacificus","Ioff & Scalon",NA,NA,NA
"Lewis",998,"pisticus pisticus","Jordan & Rothschild",NA,NA,NA
"Lewis",1008,"rettigi rettigi","Rothschild",NA,NA,NA
"Lewis",1009,"rettigi smiti","Klein",NA,NA,NA
"Lewis",1014,"russulae galloibericus","Beaucournu & Lumaret",NA,NA,NA
"Lewis",1016,"russulae russulae","Jordan & Rothschild",NA,NA,NA
"Lewis",1018,"savii calabricus","Beaucournu, Valle & Launay",NA,NA,NA
"Lewis",1019,"savii matilei","Beaucournu & Grulich",NA,NA,NA
"Lewis",1020,"savii savii","Jordan & Rothschild",NA,NA,NA
"Lewis",1021,"secundus asiaticus","Argyropulo",NA,NA,NA
"Lewis",1022,"secundus cilicius","Peus",NA,NA,NA
"Lewis",1024,"secundus geminus","Peus",NA,NA,NA
"Lewis",1026,"secundus italoscopus","Peus",NA,NA,NA
"Lewis",1027,"secundus iubatus","Peus",NA,NA,NA
"Lewis",1029,"secundus levadianus","Peus",NA,NA,NA
"Lewis",1030,"secundus secundus","Wagner",NA,NA,NA
"Lewis",1031,"secundus thracius","Peus",NA,NA,NA
"Lewis",1033,"secundus troilus","Peus",NA,NA,NA
"Lewis",1037,"solutus nasutus","Beaucournu, Valle & Launay",NA,NA,NA
"Lewis",1038,"solutus siculus","Peus",NA,NA,NA
"Lewis",1040,"solutus solutus","Jordan & Rothschild",NA,NA,NA
"Lewis",1047,"taiwanus taiwanus","Smit",NA,NA,NA
"Lewis",1048,"taiwanus terrestus","Chen & Wu",NA,NA,NA
"Lewis",1049,"taiwanus zhejiangensis","Lu & Qui",NA,NA,NA
"Lewis",1051,"teres anatolicus","Keskin & Beaucournu",NA,NA,NA
"Lewis",1052,"teres teres","Ioff & Argyropulo",NA,NA,NA
"Lewis",1054,"teucqae shumeensis","Laudisoit & Beaucournu",NA,NA,NA
"Lewis",1055,"teucqae teucqae","Laudisoit & Beaucournu",NA,NA,NA
"Lewis",1060,"ubayensis ianlinni","Beaucournu",NA,NA,NA
"Lewis",1061,"ubayensis ubayensis","Lumaret & Lumaret",NA,NA,NA
"Lewis",1063,"uncinatus koshanini","Rosicky & Todorovic",NA,NA,NA
"Lewis",1065,"uncinatus uncinatus","(Wagner)",NA,NA,NA
"Lewis",1069,"wagneri krym","Ioff",NA,NA,NA
"Lewis",1070,"wagneri schuriscus","Ioff",NA,NA,NA
"Lewis",1071,"wagneri wagneri","Tiflov",NA,NA,NA
"Lewis",1078,"armatus altaicus","Yu",NA,NA,NA
"Lewis",1080,"armatus armatus","(Wagner)",NA,NA,NA
"Lewis",1094,"grahami equatoris","Smit",NA,NA,NA
"Lewis",1095,"grahami grahami","(Waterston)",NA,NA,NA
"Lewis",1113,"gallinulae gallinulae","(Dale)",NA,NA,"dupe"
"Lewis",1114,"gallinulae gallinulae","(Dale)",NA,NA,"dupe"
"Lewis",1115,"gallinulae klossi","(Rothschild)",NA,NA,NA
"Lewis",1116,"gallinulae perpinnatus","(Baker)",NA,NA,NA
"Lewis",1118,"lasius lasius","(Rothschild)",NA,NA,NA
"Lewis",1119,"lasius venezuelensis","(I. Fox & Anduze)",NA,NA,NA
"Lewis",1174,"dampfi dampfi","Argyropulo",NA,NA,NA
"Lewis",1175,"dampfi irana","Peus",NA,NA,NA
"Lewis",1177,"dasycnema cuspis","Rothschild",NA,NA,NA
"Lewis",1181,"dasycnema dasycnema","(Rothschild)",NA,NA,NA
"Lewis",1182,"dasycnema giloti","Beaucournu",NA,NA,NA
"Lewis",1195,"ambulans ambulans","Olliff",NA,NA,NA
"Lewis",1196,"ambulans inepta","M. Rothschild",NA,NA,NA
"Lewis",1286,"glacialis affinis","(Baker)",NA,NA,NA
"Lewis",1287,"glacialis exoticus","(Jordan & Rothschild)",NA,NA,NA
"Lewis",1291,"glacialis foxi","(Ewing)",NA,NA,NA
"Lewis",1292,"glacialis glacialis","(Taschenberg)",NA,NA,NA
"Lewis",1293,"glacialis lynx","(Baker)",NA,NA,NA
"Lewis",1295,"glacialis profugus","(Jordan)",NA,NA,NA
"Lewis",1325,"elata botis","Jordan",NA,NA,NA
"Lewis",1326,"elata caucasica","Ioff & Argyropulo",NA,NA,NA
"Lewis",1328,"elata elata","(Jordan & Rothschild)",NA,NA,NA
"Lewis",1329,"elata glabra","Ioff",NA,NA,NA
"Lewis",1330,"elata humida","Tiflov",NA,NA,NA
"Lewis",1331,"elata koksu","Ioff",NA,NA,NA
"Lewis",1332,"elata neutra","Mikulin",NA,NA,NA
"Lewis",1333,"elata pilosa","Ioff",NA,NA,NA
"Lewis",1334,"elata popovi","Lebedev",NA,NA,NA
"Lewis",1335,"elata taishiri","Emel'yanova",NA,NA,NA
"Lewis",1336,"elata vara","Mikulin",NA,NA,NA
"Lewis",1337,"elatoides elatoides","Wagner",NA,NA,NA
"Lewis",1338,"elatoides intermedia","Cai, Wu & Zhang",NA,NA,NA
"Lewis",1339,"elatoides longa","Mikulin",NA,NA,NA
"Lewis",1340,"elatoides orthodigitus","Murzakhmetova",NA,NA,NA
"Lewis",1341,"exilidigita exilidigita","Liu, Wu & Chang",NA,NA,NA
"Lewis",1342,"exilidigita tiebuensis","Chen, Wei & Liu",NA,NA,NA
"Lewis",1343,"frontalis alatau","Fedina",NA,NA,NA
"Lewis",1344,"frontalis baibacina","Ji",NA,NA,NA
"Lewis",1346,"frontalis baikal","Ioff",NA,NA,NA
"Lewis",1347,"frontalis dubiosa","Ioff",NA,NA,NA
"Lewis",1348,"frontalis frontalis","(Rothschild)",NA,NA,NA
"Lewis",1349,"frontalis gud","Argyropulo",NA,NA,NA
"Lewis",1350,"frontalis postcurva","Liu, Wu & Wu",NA,NA,NA
"Lewis",1367,"nakagawai borealosinica","Liu, Wu & Chang",NA,NA,NA
"Lewis",1368,"nakagawai nakagawai","Kumada & Sakaguti",NA,NA,NA
"Lewis",1369,"nakagawai qinghaiensis","Liu, Cai & Pan",NA,NA,NA
"Lewis",1370,"nakagawai taiwanensis","Jameson & Hsieh",NA,NA,NA
"Lewis",1378,"spadix borealosichuana","Liu & Zhai",NA,NA,NA
"Lewis",1379,"spadix nepalensis","Brelih",NA,NA,NA
"Lewis",1380,"spadix shennongjiaensis","Ji, Chen & Liu",NA,NA,NA
"Lewis",1382,"spadix spadix","(Jordan & Rothschild)",NA,NA,NA
"Lewis",1387,"wagneri superjecta","Zhang, Liu & Zhang",NA,NA,NA
"Lewis",1389,"wagneri wagneri","Ioff",NA,NA,NA
"Lewis",1401,"klagesi klagesi","(Rothschild)",NA,NA,NA
"Lewis",1402,"klagesi rangeli","Smit",NA,NA,NA
"Lewis",1403,"klagesi samuelis","(Jordan & Rothschild)",NA,NA,NA
"Lewis",1405,"apromina apromina","Liu, Cai & Wu",NA,NA,NA
"Lewis",1406,"apromina sichuanensis","Liu, Zhai & Liu",NA,NA,NA
"Lewis",1407,"apromina xizangensis","Liu, Gao & Liu",NA,NA,NA
"Lewis",1415,"minutiprominula minutiprominula","Zhang & Liu",NA,NA,NA
"Lewis",1416,"minutiprominula ningshanensis","Zhang & Liu",NA,NA,NA
"Lewis",1466,"occulta occulta","Traub",NA,NA,NA
"Lewis",1467,"occulta praeceps","Traub",NA,NA,NA
"Lewis",1480,"dippiei dippiei","Rothschild",NA,NA,NA
"Lewis",1481,"dippiei neotomae","Holland",NA,NA,NA
"Lewis",1482,"dippiei obliqua","Hastriter & Haas",NA,NA,NA
"Lewis",1483,"dippiei spinata","Holland",NA,NA,NA
"Lewis",1484,"dippiei truncata","Holland",NA,NA,NA
"Lewis",1494,"occidentalis linsdalei","Holland",NA,NA,NA
"Lewis",1495,"occidentalis occidentalis","Holland",NA,NA,NA
"Lewis",1496,"occidentalis sylvaticus","Campos & Stark",NA,NA,NA
"Lewis",1497,"orientalis guentheri","Peus",NA,NA,NA
"Lewis",1498,"orientalis orientalis","Smit",NA,NA,NA
"Lewis",1510,"talpae alpina","Beaucournu & Launay",NA,NA,NA
"Lewis",1511,"talpae ibera","Beaucournu & Launay",NA,NA,NA
"Lewis",1512,"talpae istrica","Beaucournu, Launay & Mahnert",NA,NA,NA
"Lewis",1513,"talpae riouxi","Beaucournu & Rosin",NA,NA,NA
"Lewis",1517,"talpae talpae","(Curtis)",NA,NA,NA
"Lewis",1518,"talpae transalpina","Beaucournu, Launay & Valle",NA,NA,NA
"Lewis",1519,"weida qinlingensis","Zhang, Wu & Liu",NA,NA,NA
